id,price,bedrooms,bathrooms,sqft_lot,floors,grade,sqft_above,yr_built,lat,long,city_area
9510320150,545000.0,4,2,50595,2.0,9,2500,1997,47.4736,-121.731,Snoqualmie and North Bend
415100085,350000.0,3,1,8583,1.0,6,1050,1955,47.7451,-122.339,Shoreline
8562850150,467100.0,3,2,8645,1.0,7,1190,1973,47.6651,-122.151,Redmond - South
1951600150,180000.0,3,1,8500,1.5,7,1610,1959,47.3717,-122.297,Kent - West
6745700150,749000.0,4,2,5000,2.0,8,2130,1920,47.5828,-122.291,Seattle - Rainier Valley and Rainier Beach
9211520410,245000.0,3,2,11593,2.0,7,1460,1989,47.2984,-122.385,Federal Way - Dash Point and Southern Rim
3388000040,260000.0,5,1,7350,1.0,7,1600,1962,47.3943,-122.196,Kent - East
3566800040,490000.0,3,3,2940,3.0,7,1730,1985,47.6911,-122.392,Seattle - Ballard
4221250120,565000.0,4,2,4602,2.0,8,2280,2003,47.5895,-122.019,Sammamish
1402600040,330000.0,4,2,7490,2.0,8,2430,1983,47.4406,-122.139,Fairwood
2720000120,295000.0,3,1,7575,1.0,7,1380,1963,47.5139,-122.187,Renton - North
3359500665,725000.0,3,2,6000,1.5,7,1790,1903,47.6754,-122.325,Green Lake and Phinney Ridge
7732650040,1135000.0,4,2,10602,2.0,10,3370,1999,47.6591,-122.147,Bellevue - Northeast
2874600040,680000.0,3,2,6300,1.0,8,1710,1956,47.7065,-122.37,Seattle - Ballard
6154900065,490000.0,2,1,9300,1.0,7,1090,1947,47.7032,-122.371,Seattle - Ballard
3491300180,635000.0,3,2,6985,1.5,7,1200,1926,47.686,-122.374,Seattle - Ballard
619079096,750000.0,3,2,715690,1.5,9,2350,1979,47.1622,-121.971,"Enumclaw, Black Diamond, and Southeast King County"
9264920620,330000.0,4,2,8098,2.0,8,2440,1983,47.3126,-122.346,Federal Way - Central
7899800730,270000.0,3,2,1189,2.0,7,1080,2007,47.5218,-122.358,Seattle - Delridge
8944750730,340000.0,3,2,3716,2.0,7,1970,1997,47.4907,-122.167,Renton - North
2922703150,413252.0,3,1,3960,1.0,7,1110,1951,47.6834,-122.366,Seattle - Ballard
293610040,600000.0,4,3,5803,2.0,9,2950,2007,47.7368,-122.231,Kenmore and Lake Forest Park
7215720410,726888.0,5,3,7261,2.0,9,2970,1999,47.5994,-122.019,Sammamish
5550300175,285000.0,2,1,6400,1.0,6,720,1943,47.5286,-122.368,Seattle - Delridge
1588600040,365000.0,2,1,5680,1.0,6,770,1929,47.6951,-122.366,Green Lake and Phinney Ridge
7819000040,295000.0,4,2,7200,1.0,7,1650,1964,47.7543,-122.344,Shoreline
1839920180,460000.0,3,2,7350,1.0,7,1170,1969,47.7248,-122.179,Kirkland - North
2560803085,230000.0,3,2,10588,1.5,7,1510,1947,47.3775,-122.319,Des Moines and Normandy Park
6414100133,337000.0,3,1,6109,1.0,7,1070,1951,47.7207,-122.32,Seattle - Northgate and Lake City
164000174,300000.0,3,1,6300,1.0,7,1010,1957,47.7304,-122.352,"Seattle - Broadview, Haller Lake, and Licton Springs"
1118001201,2300000.0,4,2,8402,1.0,10,2240,1962,47.6349,-122.29,"Montlake, Madison Park, and Madrona"
5104510720,360000.0,4,2,5500,2.0,8,2000,2003,47.3552,-122.014,Maple Valley
3904910650,585000.0,3,2,10839,2.0,8,2060,1987,47.5675,-122.016,Sammamish
9211500620,182700.0,3,2,6650,1.0,7,1240,1978,47.2979,-122.379,Federal Way - Dash Point and Southern Rim
9211500620,305000.0,3,2,6650,1.0,7,1240,1978,47.2979,-122.379,Federal Way - Dash Point and Southern Rim
6402710120,309950.0,3,2,7838,2.0,7,1880,1994,47.4439,-122.19,Renton - South
1245001739,550000.0,3,1,12527,1.0,7,960,1972,47.6891,-122.203,Kirkland - South
6817850040,825000.0,3,2,26413,1.0,11,2670,1985,47.6395,-122.05,Sammamish
9839301165,998500.0,2,1,4400,1.5,8,1570,1914,47.6112,-122.293,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
1854900410,644500.0,4,2,5342,2.0,8,2990,2004,47.6124,-122.009,Sammamish
2787700180,320000.0,3,2,8636,1.0,7,1250,1968,47.5066,-122.159,Renton - North
1843130210,266950.0,3,2,4803,2.0,7,1920,2005,47.3745,-122.127,Covington
205000450,633100.0,4,2,33305,2.0,9,2470,1993,47.6303,-121.99,Bear Creek and Greater Sammamish
3626039279,395000.0,2,1,6700,1.0,7,960,1951,47.6955,-122.357,Green Lake and Phinney Ridge
3126049261,259250.0,3,1,5904,1.0,6,940,1947,47.699,-122.35,Green Lake and Phinney Ridge
8658303265,300000.0,3,1,5000,1.0,6,1260,1968,47.6492,-121.915,"Duvall, Carnation, Skykomish, and Northeast King County"
2421059009,413000.0,3,2,139392,1.0,8,2280,1977,47.291,-122.118,"Enumclaw, Black Diamond, and Southeast King County"
3111300040,435000.0,3,2,8491,1.0,8,1240,1958,47.7758,-122.379,Shoreline
1770000330,500000.0,4,3,15000,1.0,7,1690,1976,47.7425,-122.089,Bear Creek and Greater Sammamish
4174600264,402000.0,4,2,5481,1.0,8,1430,1953,47.5569,-122.298,"Seattle - South Beacon Hill, Georgetown, and South Park"
822039025,777700.0,3,2,251460,1.5,10,2260,1995,47.4096,-122.449,Vashon
9521101065,580000.0,2,2,5000,1.0,7,1220,1938,47.6624,-122.348,Fremont and Wallingford
3244500158,570000.0,3,2,40392,1.0,9,1390,1986,47.7637,-122.134,Bothell and Woodinville
3603000410,174950.0,2,1,6000,1.0,6,730,1950,47.3832,-122.3,Des Moines and Normandy Park
7548300441,300000.0,2,1,3001,1.0,6,760,1913,47.5874,-122.311,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
3034200142,435000.0,3,2,6988,1.0,7,1600,1950,47.7211,-122.33,"Seattle - Broadview, Haller Lake, and Licton Springs"
8651611590,840000.0,4,2,8405,2.0,10,3420,2000,47.6328,-122.064,Sammamish
2978800120,469000.0,5,2,7543,1.0,7,1140,1966,47.7756,-122.372,Shoreline
7011200515,870000.0,4,2,3600,2.0,8,1920,1907,47.6382,-122.368,Seattle - Queen Anne
7199340620,532000.0,4,2,7029,1.0,7,1430,1979,47.6983,-122.127,Redmond - North
7291700065,455000.0,4,2,11400,1.0,7,1280,1955,47.7718,-122.381,Shoreline
2129700142,201000.0,3,1,25277,1.0,5,1010,1961,47.7242,-121.951,"Duvall, Carnation, Skykomish, and Northeast King County"
318300040,649000.0,5,3,13087,2.0,9,2400,1991,47.3632,-122.061,Covington
5101400871,445500.0,2,2,6670,1.0,6,720,1941,47.6914,-122.308,Seattle - Northgate and Lake City
2561360120,475000.0,3,2,11502,1.0,7,1230,1984,47.7017,-122.127,Redmond - North
293800120,590000.0,4,2,29013,2.0,10,2940,1992,47.7635,-122.044,Bear Creek and Greater Sammamish
2595300155,565000.0,4,2,8296,2.0,7,2190,1935,47.5158,-122.385,Seattle - West Seattle
2853600155,110000.0,1,1,10280,1.0,5,640,1920,47.5144,-122.368,North Highline and White Center
4365200555,375000.0,3,2,7740,1.0,7,1130,1974,47.5222,-122.37,Seattle - Delridge
2473100790,255000.0,3,2,8528,1.0,7,1240,1967,47.4478,-122.157,Fairwood
8019200925,315000.0,5,2,14800,1.5,6,1760,1937,47.4935,-122.321,Burien
6071600450,496600.0,4,2,8400,1.0,8,1350,1961,47.5488,-122.171,Bellevue - South
5249803036,380000.0,3,1,4800,1.0,7,1020,1944,47.5615,-122.272,Seattle - Rainier Valley and Rainier Beach
3222069151,338950.0,3,2,22496,1.0,7,1610,1974,47.3443,-122.073,"Enumclaw, Black Diamond, and Southeast King County"
5561400610,542500.0,5,4,42500,1.0,8,1530,1989,47.4587,-121.996,Newcastle and Four Creeks
5700000905,739000.0,5,2,5000,1.0,7,1620,1913,47.5817,-122.291,Seattle - Rainier Valley and Rainier Beach
3362401935,549000.0,4,2,3060,2.0,7,1290,1906,47.6798,-122.348,Green Lake and Phinney Ridge
2893000610,252000.0,3,2,7881,1.0,7,1190,1977,47.4105,-122.18,Kent - East
7856410411,1698890.0,4,4,15246,2.0,11,2940,2004,47.56,-122.161,Bellevue - South
8156600155,735000.0,4,2,5100,1.5,7,1450,1909,47.6782,-122.3,Seattle - Ravenna and Bryant
2560803248,270000.0,4,2,8063,1.0,7,1660,1978,47.3761,-122.32,Des Moines and Normandy Park
1118001215,2250000.0,3,2,8700,1.0,9,2890,1951,47.6352,-122.29,"Montlake, Madison Park, and Madrona"
1437500035,155000.0,2,1,43056,1.5,5,1010,1990,47.7105,-121.316,"Duvall, Carnation, Skykomish, and Northeast King County"
2124049229,469000.0,4,2,5624,1.0,7,1520,1961,47.5574,-122.308,"Seattle - South Beacon Hill, Georgetown, and South Park"
7129304225,305000.0,4,2,5250,2.0,7,2340,1965,47.5183,-122.266,Seattle - Rainier Valley and Rainier Beach
7986400180,675000.0,3,2,4500,1.0,7,960,1924,47.6645,-122.357,Fremont and Wallingford
809001970,931000.0,3,2,6600,1.5,8,1560,1929,47.6364,-122.351,Seattle - Queen Anne
7979900145,385000.0,3,1,11398,1.0,8,1470,1950,47.746,-122.296,Kenmore and Lake Forest Park
3299600040,815000.0,3,2,12442,2.0,9,3400,2001,47.5611,-122.032,Sammamish
8651730580,531000.0,3,2,8390,1.0,7,1910,1979,47.73,-122.216,Kirkland - North
1250201175,386500.0,4,1,3600,1.0,6,700,1901,47.5972,-122.295,"Montlake, Madison Park, and Madrona"
8651510610,475580.0,3,2,11085,1.0,8,1520,1983,47.646,-122.068,Sammamish
7017200120,358000.0,2,1,5077,1.0,6,930,1939,47.7095,-122.35,"Seattle - Broadview, Haller Lake, and Licton Springs"
9272201385,677500.0,5,1,4730,2.0,8,1810,1918,47.5895,-122.385,Seattle - West Seattle
518500210,868500.0,3,2,3942,3.0,10,2920,2008,47.531,-122.204,Renton - North
3260000120,599380.0,3,2,7350,1.0,7,1270,1967,47.6046,-122.168,Bellevue - Central
7504030220,712000.0,4,2,11960,1.0,10,2450,1979,47.6351,-122.06,Sammamish
7972601885,350000.0,5,2,7620,1.0,7,1180,1955,47.5279,-122.345,Seattle - Delridge
2331300395,875000.0,4,2,6000,1.0,8,1400,1921,47.6767,-122.35,Green Lake and Phinney Ridge
2597710450,365000.0,3,2,7350,2.0,8,2290,1988,47.429,-122.162,Fairwood
8122600145,452000.0,4,2,6150,1.0,6,850,1945,47.5371,-122.368,Seattle - Delridge
629000410,915000.0,3,3,9750,1.0,7,1400,1957,47.5862,-122.202,Mercer Island and Point Cities
7202380120,482500.0,3,2,3068,2.0,7,1690,2005,47.6763,-122.028,Bear Creek and Greater Sammamish
2926049437,425000.0,3,1,7200,1.5,7,1180,1949,47.7121,-122.333,Seattle - Northgate and Lake City
9550202700,460000.0,2,2,4160,1.0,6,790,1916,47.6681,-122.324,Fremont and Wallingford
1231000458,666570.0,4,2,7400,1.5,7,1620,1913,47.5558,-122.269,Seattle - Rainier Valley and Rainier Beach
9485930120,390000.0,3,2,32112,1.0,8,1740,1980,47.3451,-122.094,"Enumclaw, Black Diamond, and Southeast King County"
7923100410,650000.0,4,2,8215,1.0,7,1500,1966,47.5819,-122.125,Bellevue - Northeast
2571910210,305000.0,3,2,8487,1.0,7,1680,1993,47.1959,-122.01,"Enumclaw, Black Diamond, and Southeast King County"
3395800155,250000.0,3,1,8100,1.0,6,990,1949,47.4839,-122.341,Burien
9558040230,438800.0,4,2,4432,2.0,9,2770,2004,47.4541,-122.117,Fairwood
7129302185,290000.0,2,1,5650,1.0,6,950,1943,47.5149,-122.257,Seattle - Rainier Valley and Rainier Beach
7841300230,324950.0,4,2,4800,2.0,7,1290,1929,47.4777,-122.212,Renton - North
2768300650,453000.0,3,2,1838,2.0,7,1270,1991,47.6666,-122.367,Seattle - Ballard
546000865,556000.0,3,1,4005,1.5,7,1160,1929,47.6876,-122.38,Seattle - Ballard
7708300150,315000.0,3,2,11135,1.0,8,1660,1971,47.4897,-121.787,"Duvall, Carnation, Skykomish, and Northeast King County"
3709500180,445830.0,3,2,5449,2.0,8,1870,2003,47.7557,-122.22,Bothell and Woodinville
9273200145,1260000.0,3,4,3960,2.0,10,2760,1991,47.5909,-122.384,Seattle - West Seattle
2025700730,287200.0,3,3,19966,1.0,7,1090,1992,47.3493,-122.034,Maple Valley
2215500220,525000.0,4,2,6360,1.5,7,1290,1945,47.6873,-122.286,"Seattle - Laurelhurst, Sand Point, and Wedgwood"
3758900220,1135000.0,4,4,17621,2.0,10,3160,2003,47.6973,-122.205,Kirkland - South
7229900925,381000.0,3,2,18246,1.0,7,1510,1967,47.4817,-122.097,"East Highlands, Hobart, and Greater Maple Valley"
6632900084,360000.0,3,2,7020,1.5,7,1020,1953,47.7362,-122.314,Shoreline
7137300040,619000.0,5,4,2932,3.0,8,2950,2004,47.5923,-122.298,"Montlake, Madison Park, and Madrona"
222069029,535000.0,2,2,224769,1.0,8,1780,1976,47.4158,-122.002,"East Highlands, Hobart, and Greater Maple Valley"
7518503685,402000.0,2,1,5100,1.0,7,710,1905,47.6765,-122.381,Seattle - Ballard
7701930180,600000.0,4,4,70407,2.0,10,2710,1992,47.4472,-122.092,"East Highlands, Hobart, and Greater Maple Valley"
5072420040,549950.0,3,2,8690,1.0,8,1430,1974,47.4424,-122.344,Des Moines and Normandy Park
4058802300,300000.0,4,2,7440,1.0,7,1180,1955,47.5044,-122.245,Skyway
5127100210,360000.0,6,2,9870,2.0,7,2210,1969,47.4751,-122.145,"East Highlands, Hobart, and Greater Maple Valley"
6453300306,419000.0,7,3,8521,2.0,7,2550,1986,47.52,-122.338,Seattle - Delridge
4442800166,510000.0,3,3,1012,3.0,8,1320,2009,47.6904,-122.395,Seattle - Ballard
8078490330,319950.0,3,2,9907,2.0,8,1980,1991,47.1903,-122.013,"Enumclaw, Black Diamond, and Southeast King County"
2322069010,1180000.0,5,5,94089,2.0,10,3960,1998,47.38,-122.011,"East Highlands, Hobart, and Greater Maple Valley"
9558021010,381000.0,4,2,6003,2.0,8,2130,2003,47.4518,-122.12,Fairwood
6700390230,256900.0,3,2,3951,2.0,7,1720,1992,47.4033,-122.187,Kent - East
1841400150,346000.0,5,1,30456,1.0,7,1350,1964,47.3469,-122.195,Auburn - North
6873000150,465000.0,2,2,1222,3.0,7,1340,2009,47.6754,-122.121,Redmond - North
5710500230,545000.0,3,2,9975,1.0,8,1500,1973,47.5307,-122.054,Issaquah
9528102060,516000.0,2,2,3090,1.0,7,910,1925,47.679,-122.319,Green Lake and Phinney Ridge
2490200450,550000.0,4,2,5100,1.0,8,1440,1968,47.5331,-122.384,Seattle - West Seattle
4178500580,339950.0,4,2,7150,2.0,7,2200,1990,47.3595,-122.089,Covington
4325700085,417000.0,3,1,8514,1.0,7,1310,1953,47.7502,-122.353,Shoreline
5606000120,906000.0,4,2,5000,1.0,8,1480,1951,47.6653,-122.272,"Seattle - Laurelhurst, Sand Point, and Wedgwood"
5451220150,980000.0,4,2,9800,2.0,9,3010,1973,47.5336,-122.223,Mercer Island and Point Cities
7954300620,555000.0,4,2,5079,2.0,9,2450,2001,47.5214,-122.191,Renton - North
2591010040,468000.0,2,2,7029,1.0,7,1250,1986,47.6936,-122.186,Kirkland - South
3321079060,378000.0,3,2,117176,1.0,7,1390,1981,47.2585,-121.925,"Enumclaw, Black Diamond, and Southeast King County"
7229900145,430000.0,4,2,16020,1.5,8,2010,1962,47.4821,-122.108,"East Highlands, Hobart, and Greater Maple Valley"
5710610790,730100.0,4,2,14300,2.0,9,3120,2003,47.5318,-122.055,Issaquah
937000220,219000.0,4,2,7944,1.5,7,1370,1961,47.4224,-122.289,Seatac
7504001320,570000.0,3,2,11953,1.0,9,2420,1990,47.6285,-122.054,Sammamish
3832710450,262500.0,4,3,7036,1.0,7,1060,1979,47.3665,-122.276,Kent - West
8567450180,525000.0,5,2,9216,2.0,8,2630,2003,47.7379,-121.966,"Duvall, Carnation, Skykomish, and Northeast King County"
4443801590,520000.0,2,1,3880,1.0,6,950,1919,47.687,-122.389,Seattle - Ballard
7399200770,417400.0,3,3,12285,1.0,8,2680,1970,47.4633,-122.196,Renton - South
8562740530,788000.0,4,3,5759,2.0,9,2840,2003,47.5367,-122.067,Issaquah
5592900230,320000.0,3,1,7400,1.0,7,1270,1956,47.4831,-122.191,Renton - North
3693900155,950000.0,6,1,5000,1.5,7,2330,1920,47.6789,-122.397,Seattle - Ballard
3782100155,255000.0,3,1,8100,1.0,7,960,1955,47.7766,-122.307,Shoreline
104550580,260000.0,4,2,6671,2.0,7,1990,1989,47.3078,-122.358,Federal Way - Central
4365200620,394000.0,3,1,7930,1.0,6,1150,1923,47.5212,-122.371,Seattle - Delridge
226059161,575000.0,4,2,27441,2.0,8,2280,1996,47.7628,-122.123,Bothell and Woodinville
5316100220,1250000.0,4,2,7200,2.0,8,1750,1923,47.6315,-122.282,"Montlake, Madison Park, and Madrona"
1387300760,385000.0,3,2,7800,1.0,7,1260,1969,47.7377,-122.197,Bothell and Woodinville
2521059042,456000.0,5,3,193406,1.0,7,1700,1968,47.2838,-122.121,"Enumclaw, Black Diamond, and Southeast King County"
7974200902,637000.0,4,2,5000,1.0,8,1110,1979,47.6772,-122.285,"Seattle - Laurelhurst, Sand Point, and Wedgwood"
259600910,485000.0,5,2,9900,1.0,7,1050,1964,47.6348,-122.118,Bellevue - Northeast
4375700065,315275.0,3,2,8040,1.0,7,960,1951,47.7128,-122.306,Seattle - Northgate and Lake City
2473100330,252500.0,2,2,8710,1.0,7,1280,1967,47.4472,-122.16,Fairwood
1523069095,240000.0,2,1,24319,1.0,7,1320,1966,47.4741,-122.015,Newcastle and Four Creeks
5101402428,790000.0,4,2,12760,1.0,7,1760,1949,47.6947,-122.303,"Seattle - Laurelhurst, Sand Point, and Wedgwood"
1072100085,310000.0,3,1,7830,1.0,7,1480,1952,47.7703,-122.336,Shoreline
9322800230,1250000.0,4,2,20240,2.0,10,2960,1985,47.5075,-122.389,Seattle - West Seattle
2695600455,425000.0,2,1,5038,1.0,7,740,1942,47.5304,-122.38,Seattle - Delridge
8946400210,548000.0,3,2,4099,2.0,8,2110,2001,47.7508,-122.17,Bothell and Woodinville
1523069197,379880.0,3,2,14054,1.0,7,1130,1986,47.4821,-122.017,Newcastle and Four Creeks
8078420230,530000.0,3,2,9906,2.0,8,1950,1988,47.6363,-122.025,Sammamish
2723069052,695000.0,3,2,220300,1.5,8,2120,1977,47.4562,-122.016,Newcastle and Four Creeks
9297300395,435000.0,3,1,4000,1.5,7,1270,1928,47.5695,-122.376,Seattle - West Seattle
1428000970,540000.0,3,2,62290,1.0,7,1300,1983,47.6529,-121.979,Bear Creek and Greater Sammamish
1774000720,425000.0,3,2,10209,1.0,7,1290,1967,47.7492,-122.086,Bear Creek and Greater Sammamish
2826049106,490000.0,3,2,7266,2.0,8,1930,2005,47.7191,-122.309,Seattle - Northgate and Lake City
2113700205,220000.0,4,1,6000,1.5,6,1200,1923,47.5307,-122.352,Seattle - Delridge
1036450360,540000.0,4,2,3784,2.0,8,2050,2001,47.7189,-122.181,Kirkland - North
714000155,670000.0,3,1,6195,1.0,7,1410,1946,47.6706,-122.265,"Seattle - Laurelhurst, Sand Point, and Wedgwood"
686800065,667500.0,3,2,20423,1.0,9,2130,1953,47.6339,-122.192,Bellevue - West
5323100120,585000.0,3,4,2197,2.0,8,1260,2010,47.5767,-122.41,Seattle - West Seattle
8658300455,225000.0,3,2,12500,1.0,6,1390,1976,47.6496,-121.908,"Duvall, Carnation, Skykomish, and Northeast King County"
2202500150,375000.0,3,1,9877,1.0,7,1230,1954,47.5745,-122.136,Bellevue - Central
258100040,335000.0,3,2,8847,1.0,7,1490,1967,47.7639,-122.363,Shoreline
4027700021,680000.0,5,3,15815,2.0,8,1990,2014,47.774,-122.28,Kenmore and Lake Forest Park
9828701747,600000.0,3,1,4800,1.0,6,970,1950,47.6212,-122.298,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
1523049207,161000.0,4,2,8043,1.0,7,850,1954,47.4758,-122.288,Tukwila
1523049207,220000.0,4,2,8043,1.0,7,850,1954,47.4758,-122.288,Tukwila
2131701075,420000.0,3,2,5000,1.5,8,1720,1932,47.738,-121.983,"Duvall, Carnation, Skykomish, and Northeast King County"
1794500870,710000.0,3,1,2250,1.5,7,1400,1909,47.6373,-122.358,Seattle - Queen Anne
6383000790,626000.0,4,2,7221,1.0,8,1570,1958,47.6921,-122.387,Seattle - Ballard
723049448,279500.0,3,2,8040,1.0,7,1200,1959,47.4901,-122.341,Burien
5093300325,1610000.0,4,4,11600,2.0,11,3060,1990,47.5862,-122.246,Mercer Island and Point Cities
7547300120,325000.0,2,1,5000,1.0,7,1080,1954,47.5682,-122.359,Seattle - West Seattle
2473000720,380000.0,4,2,7980,1.0,8,1860,1966,47.4524,-122.15,Fairwood
7697800040,470000.0,4,3,9820,1.0,8,1220,1979,47.7758,-122.2,Bothell and Woodinville
1442860120,363000.0,4,3,12142,2.0,8,2250,1986,47.4338,-122.16,Fairwood
9542800610,245000.0,4,2,7700,2.0,7,2050,1977,47.3009,-122.375,Federal Way - Dash Point and Southern Rim
6003501400,525000.0,3,1,3520,1.0,7,1010,1902,47.6208,-122.319,Seattle - Capitol Hill
5493100366,1700000.0,5,4,22885,2.0,11,4670,1978,47.606,-122.211,Bellevue - West
6681500205,658500.0,4,2,5000,1.0,7,1400,1963,47.6456,-122.387,Magnolia and Interbay
2594200230,680000.0,2,1,8442,1.0,7,920,1941,47.5145,-122.391,Seattle - West Seattle
624110450,835000.0,4,2,16025,2.0,10,3390,1987,47.7222,-122.056,Bear Creek and Greater Sammamish
2768100180,595000.0,4,2,2175,2.0,8,1680,2005,47.6696,-122.371,Seattle - Ballard
9406700180,419000.0,4,2,4980,2.0,9,3190,2005,47.3657,-122.034,Maple Valley
2122059077,198900.0,2,1,18700,1.0,7,1210,1940,47.3752,-122.166,Kent - South
624110610,1085000.0,4,3,12080,1.0,10,2000,1988,47.7214,-122.056,Bear Creek and Greater Sammamish
3575302245,500000.0,3,4,4368,2.0,8,1610,1998,47.6213,-122.065,Sammamish
2287600040,575000.0,4,2,8100,1.0,9,1620,1960,47.7201,-122.361,"Seattle - Broadview, Haller Lake, and Licton Springs"
2026049183,324950.0,2,2,1516,3.0,8,1230,2000,47.7265,-122.314,Seattle - Northgate and Lake City
216500040,259000.0,3,2,7980,2.0,7,2740,1964,47.473,-122.3,Seatac
6705800040,551000.0,2,2,9604,1.0,9,2260,1990,47.7718,-122.208,Bothell and Woodinville
9266701115,488000.0,2,2,5125,1.0,7,1000,1942,47.6926,-122.347,"Seattle - Broadview, Haller Lake, and Licton Springs"
3811000180,635000.0,4,2,46173,2.0,8,2350,1980,47.6657,-122.067,Bear Creek and Greater Sammamish
1561900180,395000.0,3,2,8938,2.0,9,2300,1989,47.4181,-122.211,Kent - East
3432500760,370000.0,3,1,8287,1.5,7,1440,1928,47.7438,-122.315,Shoreline
7465900205,675000.0,4,3,5000,1.5,7,1710,1919,47.5721,-122.381,Seattle - West Seattle
6629300120,402000.0,3,1,6825,1.0,7,1200,1954,47.7491,-122.353,Shoreline
3026059011,825000.0,3,3,24192,2.0,10,3040,1987,47.7108,-122.225,Kirkland - North
822069029,579000.0,3,3,223027,1.0,8,1330,1962,47.4127,-122.071,"East Highlands, Hobart, and Greater Maple Valley"
9826701490,455000.0,5,2,3000,2.0,6,1510,1983,47.6029,-122.304,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
4137020360,265000.0,3,2,6527,2.0,8,1780,1989,47.2578,-122.217,Auburn - South
1115700040,713500.0,5,3,9163,1.0,8,1520,1976,47.5668,-122.169,Bellevue - South
1061400180,240000.0,3,1,12670,1.0,7,1550,1962,47.5024,-122.169,Renton - North
820079081,570000.0,4,3,217800,2.5,9,2710,2006,47.2411,-121.932,"Enumclaw, Black Diamond, and Southeast King County"
2524069072,243800.0,3,1,27760,1.0,6,1140,1981,47.5372,-121.972,"Duvall, Carnation, Skykomish, and Northeast King County"
9521101520,543000.0,2,1,3864,1.0,8,940,1918,47.6631,-122.345,Fremont and Wallingford
5016002240,1010000.0,3,2,7500,2.0,10,2160,1982,47.6232,-122.299,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
424069010,625000.0,4,2,17008,2.0,8,2470,1979,47.5924,-122.048,Sammamish
5104540610,459950.0,4,2,6567,2.0,9,2800,2006,47.3555,-122.002,Maple Valley
8567300150,370000.0,4,3,39704,1.0,9,2420,1985,47.4053,-122.03,"East Highlands, Hobart, and Greater Maple Valley"
2976800749,150000.0,4,2,7254,1.0,6,1460,1959,47.5056,-122.254,Seattle - Rainier Valley and Rainier Beach
7015200790,683500.0,3,2,5756,1.5,7,1640,1946,47.6479,-122.367,Seattle - Queen Anne
2770604104,499950.0,3,2,2208,2.0,8,1040,2007,47.6419,-122.374,Seattle - Queen Anne
1624049092,255000.0,2,1,9967,1.0,6,940,1919,47.5693,-122.296,Seattle - Rainier Valley and Rainier Beach
8078570410,279000.0,3,2,7779,2.0,7,1920,1989,47.4024,-122.171,Kent - East
7974200456,910000.0,5,3,5096,2.0,10,2640,2009,47.6809,-122.288,"Seattle - Laurelhurst, Sand Point, and Wedgwood"
752000035,699000.0,4,2,7945,2.0,9,2650,2006,47.7113,-122.296,Seattle - Northgate and Lake City
3262300322,1651000.0,4,3,13530,1.0,9,2570,1924,47.6293,-122.238,Mercer Island and Point Cities
5412300410,248000.0,3,1,8800,1.0,6,1090,1981,47.3746,-122.181,Kent - South
4013200145,429000.0,3,1,37950,1.0,7,1090,1959,47.3259,-122.289,"Lakeland, Algona, Pacific, and Milton"
2623039018,685000.0,4,1,15239,1.5,6,1370,1930,47.4502,-122.378,Burien
8122100650,316000.0,2,1,5040,1.0,6,730,1927,47.5387,-122.374,Seattle - Delridge
1005000220,410000.0,2,1,7540,1.0,7,1010,1921,47.5359,-122.28,Seattle - Rainier Valley and Rainier Beach
1023089096,299000.0,3,1,15843,1.0,7,1200,1955,47.4991,-121.779,Snoqualmie and North Bend
1392800035,559000.0,2,1,6400,1.0,7,1060,1938,47.5493,-122.377,Seattle - West Seattle
1523069072,575000.0,3,2,100188,2.0,8,1580,1978,47.4776,-122.02,Newcastle and Four Creeks
519000043,602000.0,3,2,3804,2.0,8,1640,1998,47.6103,-122.3,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill"
475000975,492000.0,4,2,5000,2.0,7,1640,1907,47.6662,-122.365,Fremont and Wallingford
4142450040,293500.0,3,2,5024,2.0,7,1610,2004,47.3833,-122.043,Maple Valley
2824059043,481000.0,3,3,14810,1.0,7,1400,1967,47.5343,-122.185,Newcastle and Four Creeks
8558600085,311100.0,4,2,8078,1.0,7,1380,1977,47.4482,-122.209,Renton - South
8649400410,375000.0,3,2,13598,1.5,7,1620,1970,47.7139,-121.321,"Duvall, Carnation, Skykomish, and Northeast King County"
2523089025,1075000.0,3,3,435600,1.5,10,4020,1999,47.4418,-121.731,"Duvall, Carnation, Skykomish, and Northeast King County"
9512500720,500000.0,5,2,8400,1.0,7,1330,1968,47.6713,-122.152,Redmond - South
2461900760,553000.0,3,1,6250,1.0,7,1380,1918,47.5514,-122.385,Seattle - West Seattle
2877104196,760000.0,3,2,1750,1.0,8,1400,1927,47.6797,-122.357,Green Lake and Phinney Ridge
2493200325,589500.0,4,2,3200,1.0,7,960,1960,47.5269,-122.383,Seattle - West Seattle
5210200410,840000.0,5,3,20824,1.0,9,1680,1959,47.6948,-122.282,"Seattle - Laurelhurst, Sand Point, and Wedgwood"
1954700410,2546000.0,4,3,8805,2.5,9,3490,1928,47.6181,-122.284,"Montlake, Madison Park, and Madrona"
